company,feature_years,target_year,true,pred_proba,pred_binary
601106,"[2021, 2022]",2023.0,0.0,0.9961211,1
601107,"[2021, 2022]",2023.0,0.0,0.0023444146,0
601111,"[2021, 2022]",2023.0,0.0,0.9995161,1
601117,"[2021, 2022]",2023.0,0.0,0.014170974,0
601126,"[2021, 2022]",2023.0,0.0,0.002461974,0
601139,"[2021, 2022]",2023.0,0.0,0.9756835,1
601158,"[2021, 2022]",2023.0,0.0,0.00039422183,0
601168,"[2021, 2022]",2023.0,0.0,3.041892e-05,0
601177,"[2021, 2022]",2023.0,0.0,0.98295206,1
601179,"[2021, 2022]",2023.0,0.0,0.85519713,1
601186,"[2021, 2022]",2023.0,0.0,0.33406892,0
601188,"[2021, 2022]",2023.0,0.0,0.0029196201,0
601333,"[2021, 2022]",2023.0,0.0,0.99924433,1
601369,"[2021, 2022]",2023.0,0.0,0.07894742,0
601390,"[2021, 2022]",2023.0,0.0,0.97505194,1
601518,"[2021, 2022]",2023.0,0.0,8.1764876e-05,0
601588,"[2021, 2022]",2023.0,0.0,0.99792814,1
601607,"[2021, 2022]",2023.0,0.0,0.0010469012,0
601618,"[2021, 2022]",2023.0,0.0,0.06102366,0
601666,"[2021, 2022]",2023.0,0.0,5.481081e-05,0
601668,"[2021, 2022]",2023.0,0.0,0.015330089,0
601678,"[2021, 2022]",2023.0,0.0,0.0002621091,0
601699,"[2021, 2022]",2023.0,0.0,2.6344533e-06,0
601717,"[2021, 2022]",2023.0,0.0,0.00035950195,0
601718,"[2021, 2022]",2023.0,0.0,0.9962519,1
601766,"[2021, 2022]",2023.0,0.0,0.05463829,0
601777,"[2021, 2022]",2023.0,0.0,0.9965497,1
601801,"[2021, 2022]",2023.0,0.0,0.10093465,0
601808,"[2021, 2022]",2023.0,0.0,0.9593581,1
601857,"[2021, 2022]",2023.0,0.0,8.786136e-05,0
601866,"[2021, 2022]",2023.0,0.0,0.13411866,0
601872,"[2021, 2022]",2023.0,0.0,5.5257377e-05,0
601877,"[2021, 2022]",2023.0,0.0,0.007829564,0
601880,"[2021, 2022]",2023.0,0.0,0.002842792,0
601888,"[2021, 2022]",2023.0,0.0,0.0007846005,0
601890,"[2021, 2022]",2023.0,0.0,0.11791049,0
601898,"[2021, 2022]",2023.0,0.0,5.9317106e-05,0
601899,"[2021, 2022]",2023.0,0.0,0.00036348854,0
601918,"[2021, 2022]",2023.0,0.0,0.00023127283,0
601919,"[2021, 2022]",2023.0,0.0,2.536169e-06,0
601933,"[2021, 2022]",2023.0,0.0,0.99894565,1
601958,"[2021, 2022]",2023.0,0.0,0.0001435005,0
601989,"[2021, 2022]",2023.0,0.0,0.9937982,1
601991,"[2021, 2022]",2023.0,0.0,0.99845386,1
